job,department,credit_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,episodeId,seasonNumber,episodeNumber
Writer,Writing,53057c09c3a3685a6a0ed0d3,False,1,1294737,Writing,Aisha Muharrar,Aisha Muharrar,0.6,,397675,4,3
Director,Directing,525791dd760ee36aaa6e35e4,False,2,157771,Directing,Charles McDougall,Charles McDougall,1.4,/ty4SFTBrT7g2j9ywxuwCbpmKdND.jpg,397674,4,4
Writer,Writing,52f211d5925141700202fc23,False,2,1020767,Writing,Alan Yang,Alan Yang,0.98,,397674,4,4
Writer,Writing,525791e3760ee36aaa6e4247,False,1,1106222,Acting,Katie Dippold,Katie Dippold,0.972,/pOXb1BZeua7j4HIC8VTjuovduVM.jpg,397676,4,5
Director,Directing,525791e0760ee36aaa6e3bf8,False,1,1219584,Directing,Wendey Stanzler,Wendey Stanzler,2.094,,397676,4,5
Director,Directing,52f210a2925141700b0290ae,False,2,1290146,Directing,Dean Holland,Dean Holland,0.6,,397677,4,6
Writer,Writing,525791d9760ee36aaa6e2c5a,False,2,1226308,Creator,Michael Schur,Michael Schur,2.206,/uFqjvTHNCfThf9ahEIYWFkszm9c.jpg,397677,4,6
Director,Directing,52f20c94925141703201fa6e,False,2,62863,Acting,Jorma Taccone,Jorma Taccone,4.617,/x7x4NvDauuQ7HA6psLZYZ6m3zTd.jpg,397678,4,7
Writer,Writing,52fbbfba92514151231f7c4b,False,2,1292220,Acting,Harris Wittels,Harris Wittels,0.98,,397678,4,7
Director,Directing,525791e2760ee36aaa6e3fbe,False,1,56539,Writing,Nicole Holofcener,Nicole Holofcener,0.618,/FawkGwho6HwcVr85WCZkyH5lhu.jpg,397679,4,8
Writer,Writing,5dfc2ec3d1a893001483f629,False,1,1240868,Acting,Chelsea Peretti,Chelsea Peretti,3.023,/4sy7TD87DEbGm0Tgv1ZgYumexqj.jpg,397679,4,8
Writer,Writing,525791da760ee36aaa6e2e02,False,2,1230199,Writing,Daniel J. Goor,Daniel J. Goor,0.833,,397681,4,9
Director,Directing,52f210a2925141700b0290ae,False,2,1290146,Directing,Dean Holland,Dean Holland,0.6,,397681,4,9
Writer,Writing,525791d9760ee36aaa6e2c5a,False,2,1226308,Creator,Michael Schur,Michael Schur,2.206,/uFqjvTHNCfThf9ahEIYWFkszm9c.jpg,397681,4,9
Director,Directing,525791dd760ee36aaa6e36ec,False,2,1215572,Directing,Randall Einhorn,Randall Einhorn,1.189,,397680,4,10
Writer,Writing,5dfe83549824c80013e01d35,False,2,74043,Acting,Dave King,Dave King,0.833,,397680,4,10
Writer,Writing,525791db760ee36aaa6e306e,False,2,165810,Writing,Mike Scully,Mike Scully,1.502,,397683,4,11
Director,Directing,525791e0760ee36aaa6e3cdc,False,2,1212609,Directing,Tucker Gates,Tucker Gates,2.823,/fZTqgwbg6VWMz3VwoGrtMocg2xV.jpg,397683,4,11
Director,Directing,52f210a2925141700b0290ae,False,2,1290146,Directing,Dean Holland,Dean Holland,0.6,,397684,4,12
Writer,Writing,52f211d5925141700202fc23,False,2,1020767,Writing,Alan Yang,Alan Yang,0.98,,397684,4,12
Writer,Writing,525791e3760ee36aaa6e4247,False,1,1106222,Acting,Katie Dippold,Katie Dippold,0.972,/pOXb1BZeua7j4HIC8VTjuovduVM.jpg,397682,4,13
Director,Directing,525791df760ee36aaa6e3a2a,False,2,1214406,Directing,Michael Trim,Michael Trim,0.6,,397682,4,13
Director,Directing,52fbbfa49251415a2a262c70,False,2,1241313,Production,Morgan Sackett,Morgan Sackett,1.03,,397685,4,14
Director,Directing,525791e3760ee36aaa6e42eb,False,2,74159,Directing,Robert B. Weide,Robert B. Weide,1.38,,397687,4,15
Writer,Writing,52fbbfba92514151231f7c4b,False,2,1292220,Acting,Harris Wittels,Harris Wittels,0.98,,397687,4,15
Writer,Writing,525791db760ee36aaa6e2f8a,False,2,1215424,Writing,Norm Hiscock,Norm Hiscock,0.6,,397686,4,16
Director,Directing,540c78b80e0a262b490044fa,False,2,1226308,Creator,Michael Schur,Michael Schur,2.206,/uFqjvTHNCfThf9ahEIYWFkszm9c.jpg,397686,4,16
Writer,Writing,5e028ec865686e00189b2e27,False,2,2489947,Writing,dg,dg,0.6,,397689,4,17
Director,Directing,5e028ec1d1a89300148fa52e,False,2,2489947,Writing,dg,dg,0.6,,397689,4,17
Director,Directing,525791db760ee36aaa6e3096,False,2,58868,Directing,Troy Miller,Troy Miller,1.48,,397688,4,18
